frame,time_s,lateral_offset_m,heading_error_deg,speed_mps,steering,throttle,brake,drive_mode
330,78.05,-0.0016,0.0,10.672,0.0,0.0,0.0,BEAMNG_AI
331,78.148,-0.0016,0.0,10.86,0.0,0.0,0.0,BEAMNG_AI
332,78.254,-0.0016,0.0,11.047,0.0,0.0,0.0,BEAMNG_AI
333,78.349,-0.0016,0.0,11.259,0.0,0.0,0.0,BEAMNG_AI
334,78.452,-0.0016,0.0,11.462,0.0,0.0,0.0,BEAMNG_AI
335,78.547,-0.0016,0.0,11.664,0.0,0.0,0.0,BEAMNG_AI
336,78.654,-0.0016,0.0,11.873,0.0,0.0,0.0,BEAMNG_AI
337,78.753,-0.0016,0.0,12.074,0.0,0.0,0.0,BEAMNG_AI
338,78.852,-0.0016,-0.0,12.277,0.0,0.0,0.0,BEAMNG_AI
339,78.954,-0.0016,-0.0,12.478,0.0,0.0,0.0,BEAMNG_AI
340,79.049,-0.0016,-0.0,12.66,0.0,0.0,0.0,BEAMNG_AI
341,79.151,-0.0016,-0.0,12.744,0.0,0.0,0.0,BEAMNG_AI
342,79.248,-0.0016,-0.0,12.79,0.0,0.0,0.0,BEAMNG_AI
343,79.35,-0.0016,-0.0,12.799,0.0,0.0,0.0,BEAMNG_AI
344,79.451,-0.0016,-0.0,12.781,0.0,0.0,0.0,BEAMNG_AI
345,79.552,-0.0016,-0.0,12.728,0.0,0.0,0.0,BEAMNG_AI
346,79.646,-0.0016,-0.0,12.669,0.0,0.0,0.0,BEAMNG_AI
347,79.747,-0.0016,-0.0,12.594,0.0,0.0,0.0,BEAMNG_AI
348,79.853,-0.0016,-0.0,12.54,0.0,0.0,0.0,BEAMNG_AI
349,79.96,-0.0016,-0.0,12.465,0.0,0.0,0.0,BEAMNG_AI
350,80.099,-0.0016,-0.0,12.275,0.0,0.0,0.0,BEAMNG_AI
351,80.225,-0.0016,0.0,11.951,0.0,0.0,0.0,BEAMNG_AI
352,80.32,-0.0016,0.0,11.716,0.0,0.0,0.0,BEAMNG_AI
353,80.418,-0.0016,0.0,11.459,0.0,0.0,0.0,BEAMNG_AI
354,80.513,-0.0016,0.0,11.185,0.0,0.0,0.0,BEAMNG_AI
355,80.625,-0.0016,0.0,10.922,0.0,0.0,0.0,BEAMNG_AI
356,80.714,-0.0016,0.0,10.696,0.0,0.0,0.0,BEAMNG_AI
357,80.817,-0.0016,0.0,10.481,0.0,0.0,0.0,BEAMNG_AI
358,80.917,-0.0016,0.0,10.303,0.0,0.0,0.0,BEAMNG_AI
359,81.024,-0.0016,0.0,10.155,0.0,0.0,0.0,BEAMNG_AI
360,81.117,-0.0016,0.0,10.011,0.0,0.0,0.0,BEAMNG_AI
361,81.224,-0.0016,0.0,9.857,0.0,0.0,0.0,BEAMNG_AI
362,81.322,-0.0016,0.0,9.718,0.0,0.0,0.0,BEAMNG_AI
363,81.419,-0.0016,0.0,9.589,0.0,0.0,0.0,BEAMNG_AI
364,81.517,-0.0016,-0.0,9.442,0.0,0.0,0.0,BEAMNG_AI
365,81.614,-0.0016,-0.0,9.335,0.0,0.0,0.0,BEAMNG_AI
366,81.717,-0.0016,-0.0,9.236,0.0,0.0,0.0,BEAMNG_AI
367,81.817,-0.0016,-0.0,9.198,0.0,0.0,0.0,BEAMNG_AI
368,81.925,-0.0016,-0.0,9.145,0.0,0.0,0.0,BEAMNG_AI
369,82.019,-0.0016,-0.0,9.088,0.0,0.0,0.0,BEAMNG_AI
370,82.116,-0.0016,-0.0,8.991,0.0,0.0,0.0,BEAMNG_AI
371,82.213,-0.0016,-0.0,8.824,0.0,0.0,0.0,BEAMNG_AI
372,82.318,-0.0016,-0.0,8.639,0.0,0.0,0.0,BEAMNG_AI
373,82.419,-0.0016,-0.0,8.467,0.0,0.0,0.0,BEAMNG_AI
374,82.515,-0.0016,-0.0,8.277,0.0,0.0,0.0,BEAMNG_AI
375,82.614,-0.0016,-0.0,8.086,0.0,0.0,0.0,BEAMNG_AI
376,82.732,-0.0016,-0.0,7.913,0.0,0.0,0.0,BEAMNG_AI
377,82.82,-0.0016,0.0,7.73,0.0,0.0,0.0,BEAMNG_AI
378,82.923,-0.0016,0.0,7.567,0.0,0.0,0.0,BEAMNG_AI
379,83.067,-0.0016,0.0,7.339,0.0,0.0,0.0,BEAMNG_AI
380,83.196,-0.0016,0.0,7.228,0.0,0.0,0.0,BEAMNG_AI
381,83.284,-0.0016,0.0,7.183,0.0,0.0,0.0,BEAMNG_AI
382,83.382,-0.0016,0.0,7.149,0.0,0.0,0.0,BEAMNG_AI
383,83.479,-0.0016,0.0,7.102,0.0,0.0,0.0,BEAMNG_AI
384,83.58,-0.0016,0.0,7.063,0.0,0.0,0.0,BEAMNG_AI
385,83.686,-0.0016,0.0,7.026,0.0,0.0,0.0,BEAMNG_AI
386,83.786,-0.0016,0.0,6.984,0.0,0.0,0.0,BEAMNG_AI
387,83.881,-0.0016,0.0,6.917,0.0,0.0,0.0,BEAMNG_AI
388,83.981,-0.0016,0.0,6.876,0.0,0.0,0.0,BEAMNG_AI
389,84.08,-0.0016,-0.0,6.795,0.0,0.0,0.0,BEAMNG_AI
390,84.181,-0.0016,-0.0,6.76,0.0,0.0,0.0,BEAMNG_AI
391,84.281,-0.0016,-0.0,6.729,0.0,0.0,0.0,BEAMNG_AI
392,84.38,-0.0016,-0.0,6.655,0.0,0.0,0.0,BEAMNG_AI
393,84.481,-0.0016,-0.0,6.587,0.0,0.0,0.0,BEAMNG_AI
394,84.581,-0.0016,-0.0,6.54,0.0,0.0,0.0,BEAMNG_AI
395,84.678,-0.0016,-0.0,6.493,0.0,0.0,0.0,BEAMNG_AI
396,84.78,-0.0016,-0.0,6.437,0.0,0.0,0.0,BEAMNG_AI
397,84.879,-0.0016,-0.0,6.383,0.0,0.0,0.0,BEAMNG_AI
398,84.984,-0.0016,-0.0,6.308,0.0,0.0,0.0,BEAMNG_AI
399,85.084,-0.0016,-0.0,6.268,0.0,0.0,0.0,BEAMNG_AI
400,85.186,-0.0016,-0.0,6.201,0.0,0.0,0.0,BEAMNG_AI
401,85.282,-0.0016,-0.0,6.146,0.0,0.0,0.0,BEAMNG_AI
402,85.382,-0.0016,0.0,6.102,0.0,0.0,0.0,BEAMNG_AI
403,85.489,-0.0016,0.0,6.029,0.0,0.0,0.0,BEAMNG_AI
404,85.593,-0.0016,0.0,5.961,0.0,0.0,0.0,BEAMNG_AI
405,85.68,-0.0016,0.0,5.914,0.0,0.0,0.0,BEAMNG_AI
406,85.785,-0.0016,0.0,5.852,0.0,0.0,0.0,BEAMNG_AI
407,85.887,-0.0016,0.0,5.781,0.0,0.0,0.0,BEAMNG_AI
408,85.987,-0.0016,0.0,5.699,0.0,0.0,0.0,BEAMNG_AI
409,86.082,-0.0016,0.0,5.625,0.0,0.0,0.0,BEAMNG_AI
410,86.186,-0.0016,0.0,5.586,0.0,0.0,0.0,BEAMNG_AI
411,86.298,-0.0016,0.0,5.589,0.0,0.0,0.0,BEAMNG_AI
412,86.429,-0.0016,0.0,5.634,0.0,0.0,0.0,BEAMNG_AI
413,86.513,-0.0016,0.0,5.69,0.0,0.0,0.0,BEAMNG_AI
414,86.614,-0.0016,0.0,5.756,0.0,0.0,0.0,BEAMNG_AI
415,86.726,-0.0016,-0.0,5.848,0.0,0.0,0.0,BEAMNG_AI
416,86.822,-0.0016,-0.0,5.957,0.0,0.0,0.0,BEAMNG_AI
417,86.918,-0.0016,-0.0,6.074,0.0,0.0,0.0,BEAMNG_AI
418,87.015,-0.0016,-0.0,6.232,0.0,0.0,0.0,BEAMNG_AI
419,87.121,-0.0016,-0.0,6.385,0.0,0.0,0.0,BEAMNG_AI
420,87.223,-0.0016,-0.0,6.571,0.0,0.0,0.0,BEAMNG_AI
421,87.326,-0.0016,-0.0,6.747,0.0,0.0,0.0,BEAMNG_AI
422,87.469,-0.0016,-0.0,7.019,0.0,0.0,0.0,BEAMNG_AI
423,87.598,-0.0016,-0.0,7.284,0.0,0.0,0.0,BEAMNG_AI
424,87.714,-0.0016,-0.0,7.575,0.0,0.0,0.0,BEAMNG_AI
425,87.815,-0.0016,-0.0,7.815,0.0,0.0,0.0,BEAMNG_AI
426,87.918,-0.0016,-0.0,8.037,0.0,0.0,0.0,BEAMNG_AI
427,88.02,-0.0016,-0.0,8.284,0.0,0.0,0.0,BEAMNG_AI
428,88.13,-0.0016,0.0,8.516,0.0,0.0,0.0,BEAMNG_AI
429,88.267,-0.0016,0.0,8.847,0.0,0.0,0.0,BEAMNG_AI
430,88.354,-0.0016,0.0,9.097,0.0,0.0,0.0,BEAMNG_AI
431,88.486,-0.0016,0.0,9.423,0.0,0.0,0.0,BEAMNG_AI
432,88.583,-0.0016,0.0,9.685,0.0,0.0,0.0,BEAMNG_AI
433,88.68,-0.0016,0.0,9.942,0.0,0.0,0.0,BEAMNG_AI
434,88.78,-0.0016,0.0,10.191,0.0,0.0,0.0,BEAMNG_AI
435,88.885,-0.0016,0.0,10.45,0.0,0.0,0.0,BEAMNG_AI
436,88.992,-0.0016,0.0,10.706,0.0,0.0,0.0,BEAMNG_AI
437,89.085,-0.0016,0.0,10.977,0.0,0.0,0.0,BEAMNG_AI
438,89.182,-0.0016,0.0,11.239,0.0,0.0,0.0,BEAMNG_AI
439,89.283,-0.0016,0.0,11.512,0.0,0.0,0.0,BEAMNG_AI
440,89.381,-0.0016,0.0,11.796,0.0,0.0,0.0,BEAMNG_AI
441,89.483,-0.0016,-0.0,12.059,0.0,0.0,0.0,BEAMNG_AI
442,89.594,-0.0016,-0.0,12.319,0.0,0.0,0.0,BEAMNG_AI
443,89.681,-0.0016,-0.0,12.599,0.0,0.0,0.0,BEAMNG_AI
444,89.784,-0.0016,-0.0,12.86,0.0,0.0,0.0,BEAMNG_AI
445,89.887,-0.0016,-0.0,13.138,0.0,0.0,0.0,BEAMNG_AI
446,89.986,-0.0016,-0.0,13.419,0.0,0.0,0.0,BEAMNG_AI
447,90.084,-0.0016,-0.0,13.698,0.0,0.0,0.0,BEAMNG_AI
448,90.186,-0.0016,-0.0,13.993,0.0,0.0,0.0,BEAMNG_AI
449,90.286,-0.0016,-0.0,14.267,0.0,0.0,0.0,BEAMNG_AI
450,90.38,-0.0016,-0.0,14.505,0.0,0.0,0.0,BEAMNG_AI
451,90.483,-0.0016,-0.0,14.546,0.0,0.0,0.0,BEAMNG_AI
452,90.585,-0.0016,-0.0,14.427,0.0,0.0,0.0,BEAMNG_AI
453,90.69,-0.0016,-0.0,14.332,0.0,0.0,0.0,BEAMNG_AI
454,90.783,-0.0016,0.0,14.074,0.0,0.0,0.0,BEAMNG_AI
455,90.882,-0.0016,0.0,13.627,0.0,0.0,0.0,BEAMNG_AI
456,90.981,-0.0016,0.0,13.237,0.0,0.0,0.0,BEAMNG_AI
457,91.091,-0.0016,0.0,12.879,0.0,0.0,0.0,BEAMNG_AI
458,91.186,-0.0016,0.0,12.513,0.0,0.0,0.0,BEAMNG_AI
459,91.281,-0.0016,0.0,12.18,0.0,0.0,0.0,BEAMNG_AI
460,91.381,-0.0016,0.0,11.844,0.0,0.0,0.0,BEAMNG_AI
461,91.48,-0.0016,0.0,11.508,0.0,0.0,0.0,BEAMNG_AI
462,91.586,-0.0016,0.0,11.194,0.0,0.0,0.0,BEAMNG_AI
463,91.681,-0.0016,0.0,10.911,0.0,0.0,0.0,BEAMNG_AI
464,91.782,-0.0016,0.0,10.64,0.0,0.0,0.0,BEAMNG_AI
465,91.887,-0.0016,0.0,10.37,0.0,0.0,0.0,BEAMNG_AI
466,91.99,-0.0016,0.0,10.102,0.0,0.0,0.0,BEAMNG_AI
467,92.085,-0.0016,-0.0,9.84,0.0,0.0,0.0,BEAMNG_AI
468,92.184,-0.0016,-0.0,9.574,0.0,0.0,0.0,BEAMNG_AI
469,92.285,-0.0016,-0.0,9.306,0.0,0.0,0.0,BEAMNG_AI
470,92.382,-0.0016,-0.0,9.054,0.0,0.0,0.0,BEAMNG_AI
471,92.486,-0.0016,-0.0,8.825,0.0,0.0,0.0,BEAMNG_AI
472,92.585,-0.0016,-0.0,8.616,0.0,0.0,0.0,BEAMNG_AI
473,92.719,-0.0016,-0.0,8.323,0.0,0.0,0.0,BEAMNG_AI
474,92.812,-0.0016,-0.0,8.145,0.0,0.0,0.0,BEAMNG_AI
475,92.918,-0.0016,-0.0,7.985,0.0,0.0,0.0,BEAMNG_AI
476,93.02,-0.0016,-0.0,7.873,0.0,0.0,0.0,BEAMNG_AI
477,93.12,-0.0016,-0.0,7.748,0.0,0.0,0.0,BEAMNG_AI
478,93.217,-0.0016,-0.0,7.619,0.0,0.0,0.0,BEAMNG_AI
479,93.319,-0.0016,-0.0,7.525,0.0,0.0,0.0,BEAMNG_AI
480,93.428,-0.0016,0.0,7.427,0.0,0.0,0.0,BEAMNG_AI
481,93.517,-0.0016,0.0,7.324,0.0,0.0,0.0,BEAMNG_AI
482,93.615,-0.0016,0.0,7.219,0.0,0.0,0.0,BEAMNG_AI
483,93.718,-0.0016,0.0,7.113,0.0,0.0,0.0,BEAMNG_AI
484,93.823,-0.0016,0.0,7.011,0.0,0.0,0.0,BEAMNG_AI
485,93.919,-0.0016,0.0,6.914,0.0,0.0,0.0,BEAMNG_AI
486,94.016,-0.0016,0.0,6.835,0.0,0.0,0.0,BEAMNG_AI
487,94.117,-0.0016,0.0,6.728,0.0,0.0,0.0,BEAMNG_AI
488,94.214,-0.0016,0.0,6.648,0.0,0.0,0.0,BEAMNG_AI
489,94.319,-0.0016,0.0,6.556,0.0,0.0,0.0,BEAMNG_AI
490,94.421,-0.0016,0.0,6.467,0.0,0.0,0.0,BEAMNG_AI
491,94.519,-0.0016,0.0,6.383,0.0,0.0,0.0,BEAMNG_AI
492,94.622,-0.0016,-0.0,6.316,0.0,0.0,0.0,BEAMNG_AI
493,94.76,-0.0016,-0.0,6.186,0.0,0.0,0.0,BEAMNG_AI
494,94.85,-0.0016,-0.0,6.112,0.0,0.0,0.0,BEAMNG_AI
495,94.95,-0.0016,-0.0,6.037,0.0,0.0,0.0,BEAMNG_AI
496,95.09,-0.0016,-0.0,5.931,0.0,0.0,0.0,BEAMNG_AI
497,95.183,-0.0016,-0.0,5.849,0.0,0.0,0.0,BEAMNG_AI
498,95.285,-0.0016,-0.0,5.776,0.0,0.0,0.0,BEAMNG_AI
499,95.39,-0.0016,-0.0,5.703,0.0,0.0,0.0,BEAMNG_AI
500,95.489,-0.0016,-0.0,5.648,0.0,0.0,0.0,BEAMNG_AI
501,95.589,-0.0016,-0.0,5.599,0.0,0.0,0.0,BEAMNG_AI
502,95.683,-0.0016,-0.0,5.522,0.0,0.0,0.0,BEAMNG_AI
503,95.787,-0.0016,-0.0,5.448,0.0,0.0,0.0,BEAMNG_AI
504,95.885,-0.0016,-0.0,5.4,0.0,0.0,0.0,BEAMNG_AI
505,95.984,-0.0016,0.0,5.323,0.0,0.0,0.0,BEAMNG_AI
506,96.083,-0.0016,0.0,5.265,0.0,0.0,0.0,BEAMNG_AI
507,96.183,-0.0016,0.0,5.182,0.0,0.0,0.0,BEAMNG_AI
508,96.291,-0.0016,0.0,5.119,0.0,0.0,0.0,BEAMNG_AI
509,96.383,-0.0016,0.0,5.07,0.0,0.0,0.0,BEAMNG_AI
510,96.484,-0.0016,0.0,4.983,0.0,0.0,0.0,BEAMNG_AI
511,96.591,-0.0016,0.0,4.957,0.0,0.0,0.0,BEAMNG_AI
512,96.689,-0.0016,0.0,4.979,0.0,0.0,0.0,BEAMNG_AI
513,96.785,-0.0016,0.0,5.02,0.0,0.0,0.0,BEAMNG_AI
514,96.881,-0.0016,0.0,5.099,0.0,0.0,0.0,BEAMNG_AI
515,96.98,-0.0016,0.0,5.147,0.0,0.0,0.0,BEAMNG_AI
516,97.08,-0.0016,0.0,5.206,0.0,0.0,0.0,BEAMNG_AI
517,97.185,-0.0016,0.0,5.271,0.0,0.0,0.0,BEAMNG_AI
518,97.291,-0.0016,-0.0,5.327,0.0,0.0,0.0,BEAMNG_AI
519,97.382,-0.0016,-0.0,5.382,0.0,0.0,0.0,BEAMNG_AI
520,97.486,-0.0016,-0.0,5.418,0.0,0.0,0.0,BEAMNG_AI
521,97.585,-0.0016,-0.0,5.46,0.0,0.0,0.0,BEAMNG_AI
522,97.73,-0.0016,-0.0,5.467,0.0,0.0,0.0,BEAMNG_AI
523,97.855,-0.0016,-0.0,5.405,0.0,0.0,0.0,BEAMNG_AI
524,97.988,-0.0016,-0.0,5.412,0.0,0.0,0.0,BEAMNG_AI
525,98.085,-0.0016,-0.0,5.394,0.0,0.0,0.0,BEAMNG_AI
526,98.188,-0.0016,-0.0,5.359,0.0,0.0,0.0,BEAMNG_AI
527,98.285,-0.0016,-0.0,5.377,0.0,0.0,0.0,BEAMNG_AI
528,98.385,-0.0016,-0.0,5.327,0.0,0.0,0.0,BEAMNG_AI
529,98.484,-0.0016,-7.95,5.343,0.0,0.0,0.0,BEAMNG_AI
530,98.586,-0.0016,-5.27,5.373,0.0,0.0,0.0,BEAMNG_AI
531,98.684,-0.0016,-3.0,5.37,0.0,0.0,0.0,BEAMNG_AI
532,98.785,-0.0016,-1.29,5.346,0.0,0.0,0.0,BEAMNG_AI
533,98.898,-0.0016,-0.16,5.212,0.0,0.0,0.0,BEAMNG_AI
534,98.991,-0.0016,0.47,5.117,0.0,0.0,0.0,BEAMNG_AI
535,99.089,-0.0016,0.72,4.985,0.0,0.0,0.0,BEAMNG_AI
536,99.19,-0.0016,0.71,4.923,0.0,0.0,0.0,BEAMNG_AI
537,99.291,-0.0016,0.57,4.839,0.0,0.0,0.0,BEAMNG_AI
538,99.388,-0.0016,0.38,4.759,0.0,0.0,0.0,BEAMNG_AI
539,99.502,-0.0016,0.19,4.677,0.0,0.0,0.0,BEAMNG_AI
540,99.62,-0.0016,0.05,4.567,0.0,0.0,0.0,BEAMNG_AI
541,99.72,-0.0016,-0.04,4.523,0.0,0.0,0.0,BEAMNG_AI
542,99.819,-0.0016,-0.09,4.488,0.0,0.0,0.0,BEAMNG_AI
543,99.917,-0.0016,-0.11,4.462,0.0,0.0,0.0,BEAMNG_AI
544,100.017,-0.0016,-0.1,4.453,0.0,0.0,0.0,BEAMNG_AI
545,100.119,-0.0016,-0.07,4.446,0.0,0.0,0.0,BEAMNG_AI
546,100.227,-0.0016,-0.05,4.472,0.0,0.0,0.0,BEAMNG_AI
547,100.323,-0.0016,-0.03,4.527,0.0,0.0,0.0,BEAMNG_AI
548,100.451,-0.0016,-0.01,4.636,0.0,0.0,0.0,BEAMNG_AI
549,100.548,-0.0016,0.0,4.728,0.0,0.0,0.0,BEAMNG_AI
550,100.646,-0.0016,0.01,4.841,0.0,0.0,0.0,BEAMNG_AI
551,100.76,-0.0016,0.01,4.984,0.0,0.0,0.0,BEAMNG_AI
552,100.881,-0.0016,0.01,5.201,0.0,0.0,0.0,BEAMNG_AI
553,100.986,-0.0016,0.01,5.372,0.0,0.0,0.0,BEAMNG_AI
554,101.088,-0.0016,0.01,5.561,0.0,0.0,0.0,BEAMNG_AI
555,101.184,-0.0016,0.0,5.768,0.0,0.0,0.0,BEAMNG_AI
556,101.282,-0.0016,0.0,5.984,0.0,0.0,0.0,BEAMNG_AI
557,101.386,-0.0016,-0.0,6.21,0.0,0.0,0.0,BEAMNG_AI
558,101.486,-0.0016,-0.0,6.44,0.0,0.0,0.0,BEAMNG_AI
559,101.588,-0.0016,-0.0,6.678,0.0,0.0,0.0,BEAMNG_AI
560,101.716,-0.0016,-0.0,7.011,0.0,0.0,0.0,BEAMNG_AI
561,101.818,-0.0016,-0.0,7.265,0.0,0.0,0.0,BEAMNG_AI
562,101.914,-0.0016,-0.0,7.526,0.0,0.0,0.0,BEAMNG_AI
563,102.028,-0.0016,-0.0,7.785,0.0,0.0,0.0,BEAMNG_AI
564,102.12,-0.0016,-0.0,8.047,0.0,0.0,0.0,BEAMNG_AI
565,102.216,-0.0016,0.0,8.315,0.0,0.0,0.0,BEAMNG_AI
566,102.316,-0.0016,0.0,8.575,0.0,0.0,0.0,BEAMNG_AI
567,102.422,-0.0016,0.0,8.837,0.0,0.0,0.0,BEAMNG_AI
568,102.553,-0.0016,0.0,9.192,0.0,0.0,0.0,BEAMNG_AI
569,102.659,-0.0016,0.0,9.469,0.0,0.0,0.0,BEAMNG_AI
570,102.784,-0.0016,0.0,9.824,0.0,0.0,0.0,BEAMNG_AI
571,102.922,-0.0016,0.0,10.148,0.0,0.0,0.0,BEAMNG_AI
572,103.024,-0.0016,0.0,10.404,0.0,0.0,0.0,BEAMNG_AI
573,103.151,-0.0016,-0.0,10.664,0.0,0.0,0.0,BEAMNG_AI
574,103.253,-0.0016,-0.0,10.855,0.0,0.0,0.0,BEAMNG_AI
575,103.355,-0.0016,-0.0,11.034,0.0,0.0,0.0,BEAMNG_AI
576,103.45,-0.0016,-0.0,11.135,0.0,0.0,0.0,BEAMNG_AI
577,103.552,-0.0016,-0.0,11.175,0.0,0.0,0.0,BEAMNG_AI
578,103.652,-0.0016,-0.0,11.178,0.0,0.0,0.0,BEAMNG_AI
579,103.758,-0.0016,-0.0,11.1,0.0,0.0,0.0,BEAMNG_AI
580,103.852,-0.0016,-0.0,11.036,0.0,0.0,0.0,BEAMNG_AI
581,103.951,-0.0016,0.0,10.924,0.0,0.0,0.0,BEAMNG_AI
582,104.052,-0.0016,0.0,10.788,0.0,0.0,0.0,BEAMNG_AI
583,104.15,-0.0016,0.0,10.524,0.0,0.0,0.0,BEAMNG_AI
584,104.252,-0.0016,0.0,10.37,0.0,0.0,0.0,BEAMNG_AI
585,104.355,-0.0016,0.0,10.09,0.0,0.0,0.0,BEAMNG_AI
586,104.46,-0.0016,0.0,9.811,0.0,0.0,0.0,BEAMNG_AI
587,104.556,-0.0016,0.0,9.599,0.0,0.0,0.0,BEAMNG_AI
588,104.689,-0.0016,0.0,9.321,0.0,0.0,0.0,BEAMNG_AI
589,104.785,-0.0016,-0.0,9.149,0.0,0.0,0.0,BEAMNG_AI
590,104.887,-0.0016,-0.0,8.971,0.0,0.0,0.0,BEAMNG_AI
591,104.989,-0.0016,-0.0,8.773,0.0,0.0,0.0,BEAMNG_AI
592,105.122,-0.0016,-0.0,8.509,0.0,0.0,0.0,BEAMNG_AI
593,105.227,-0.0016,-0.0,8.303,0.0,0.0,0.0,BEAMNG_AI
594,105.321,-0.0016,-0.0,8.145,0.0,0.0,0.0,BEAMNG_AI
595,105.42,-0.0016,-0.0,8.035,0.0,0.0,0.0,BEAMNG_AI
596,105.514,-0.0016,-0.0,7.961,0.0,0.0,0.0,BEAMNG_AI
597,105.622,-0.0016,0.0,7.959,0.0,0.0,0.0,BEAMNG_AI
598,105.727,-0.0016,0.0,7.869,0.0,0.0,0.0,BEAMNG_AI
599,105.853,-0.0016,0.0,7.737,0.0,0.0,0.0,BEAMNG_AI
600,105.951,-0.0016,0.0,7.624,0.0,0.0,0.0,BEAMNG_AI
601,106.054,-0.0016,0.0,7.584,0.0,0.0,0.0,BEAMNG_AI
602,106.161,-0.0016,0.0,7.502,0.0,0.0,0.0,BEAMNG_AI
603,106.25,-0.0016,0.0,7.395,0.0,0.0,0.0,BEAMNG_AI
604,106.351,-0.0016,0.0,7.324,0.0,0.0,0.0,BEAMNG_AI
605,106.45,-0.0016,-0.0,7.261,0.0,0.0,0.0,BEAMNG_AI
606,106.551,-0.0016,-0.0,7.21,0.0,0.0,0.0,BEAMNG_AI
607,106.652,-0.0016,-0.0,7.152,0.0,0.0,0.0,BEAMNG_AI
608,106.757,-0.0016,-0.0,7.082,0.0,0.0,0.0,BEAMNG_AI
609,106.859,-0.0016,-0.0,7.017,0.0,0.0,0.0,BEAMNG_AI
610,106.963,-0.0016,-0.0,6.956,0.0,0.0,0.0,BEAMNG_AI
611,107.087,-0.0016,-0.0,6.875,0.0,0.0,0.0,BEAMNG_AI
612,107.188,-0.0016,-0.0,6.829,0.0,0.0,0.0,BEAMNG_AI
613,107.288,-0.0016,0.0,6.777,0.0,0.0,0.0,BEAMNG_AI
614,107.381,-0.0016,0.0,6.714,0.0,0.0,0.0,BEAMNG_AI
615,107.482,-0.0016,0.0,6.654,0.0,0.0,0.0,BEAMNG_AI
616,107.588,-0.0016,0.0,6.606,0.0,0.0,0.0,BEAMNG_AI
617,107.692,-0.0016,0.0,6.54,0.0,0.0,0.0,BEAMNG_AI
618,107.83,-0.0016,0.0,6.54,0.0,0.0,0.0,BEAMNG_AI
619,107.928,-0.0016,0.0,6.583,0.0,0.0,0.0,BEAMNG_AI
620,108.051,-0.0016,-0.0,6.674,0.0,0.0,0.0,BEAMNG_AI
621,108.152,-0.0016,-0.0,6.775,0.0,0.0,0.0,BEAMNG_AI
622,108.257,-0.0016,-0.0,6.887,0.0,0.0,0.0,BEAMNG_AI
623,108.39,-0.0016,-0.0,7.037,0.0,0.0,0.0,BEAMNG_AI
624,108.485,-0.0016,-0.0,7.181,0.0,0.0,0.0,BEAMNG_AI
625,108.622,-0.0016,-0.0,7.399,0.0,0.0,0.0,BEAMNG_AI
626,108.722,-0.0016,-0.0,7.582,0.0,0.0,0.0,BEAMNG_AI
627,108.825,-0.0016,-0.0,7.76,0.0,0.0,0.0,BEAMNG_AI
628,108.921,-0.0016,0.0,7.939,0.0,0.0,0.0,BEAMNG_AI
629,109.019,-0.0016,0.0,8.151,0.0,0.0,0.0,BEAMNG_AI
630,109.157,-0.0016,0.0,8.443,0.0,0.0,0.0,BEAMNG_AI
631,109.286,-0.0016,0.0,8.606,0.0,0.0,0.0,BEAMNG_AI
632,109.387,-0.0016,0.0,8.735,0.0,0.0,0.0,BEAMNG_AI
633,109.486,-0.0016,0.0,8.878,0.0,0.0,0.0,BEAMNG_AI
634,109.586,-0.0016,0.0,9.021,0.0,0.0,0.0,BEAMNG_AI
635,109.684,-0.0016,0.0,9.217,0.0,0.0,0.0,BEAMNG_AI
636,109.787,-0.0016,-0.0,9.469,0.0,0.0,0.0,BEAMNG_AI
637,109.92,-0.0016,-0.0,9.789,0.0,0.0,0.0,BEAMNG_AI
638,110.024,-0.0016,-0.0,10.021,0.0,0.0,0.0,BEAMNG_AI
639,110.125,-0.0016,-0.0,10.279,0.0,0.0,0.0,BEAMNG_AI
640,110.223,-0.0016,-0.0,10.527,0.0,0.0,0.0,BEAMNG_AI
641,110.355,-0.0016,-0.0,10.763,0.0,0.0,0.0,BEAMNG_AI
642,110.455,-0.0016,-0.0,10.83,0.0,0.0,0.0,BEAMNG_AI
643,110.598,-0.0016,-0.0,10.803,0.0,0.0,0.0,BEAMNG_AI
644,110.722,-0.0016,0.0,10.722,0.0,0.0,0.0,BEAMNG_AI
645,110.824,-0.0016,0.0,10.633,0.0,0.0,0.0,BEAMNG_AI
646,110.917,-0.0016,0.0,10.469,0.0,0.0,0.0,BEAMNG_AI
647,111.014,-0.0016,0.0,10.317,0.0,0.0,0.0,BEAMNG_AI
648,111.123,-0.0016,0.0,10.204,0.0,0.0,0.0,BEAMNG_AI
649,111.223,-0.0016,0.0,10.069,0.0,0.0,0.0,BEAMNG_AI
650,111.355,-0.0016,0.0,9.952,0.0,0.0,0.0,BEAMNG_AI
651,111.455,-0.0016,0.0,9.904,0.0,0.0,0.0,BEAMNG_AI
652,111.555,-0.0016,-0.0,9.817,0.0,0.0,0.0,BEAMNG_AI
653,111.658,-0.0016,-0.0,9.718,0.0,0.0,0.0,BEAMNG_AI
654,111.754,-0.0016,-0.0,9.66,0.0,0.0,0.0,BEAMNG_AI
655,111.884,-0.0016,-0.0,9.739,0.0,0.0,0.0,BEAMNG_AI
656,111.992,-0.0016,-0.0,9.784,0.0,0.0,0.0,BEAMNG_AI
657,112.087,-0.0016,-0.0,9.78,0.0,0.0,0.0,BEAMNG_AI
